date,timestamp,product_id,product_name,category,retailer,price,in_stock
2024-03-06,1709683200,3,OnePlus Bullets Z2 Bluetooth,All Electronics,eBay,2064.93,True
2024-03-06,1709683200,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Newegg,1913.28,True
2024-03-06,1709683200,3,OnePlus Bullets Z2 Bluetooth,All Electronics,B&H,2068.1,True
2024-03-06,1709683200,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Micro Center,2128.67,True
2024-03-06,1709683200,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Adorama,2037.78,False
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Amazon,16155.37,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Walmart,16097.27,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Best Buy,16100.44,False
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Target,16693.6,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Costco,16015.58,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,eBay,16553.05,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Newegg,15715.51,False
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,B&H,16413.47,True
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Micro Center,15951.58,False
2024-03-06,1709683200,4,Samsung Galaxy M33 5G,All Electronics,Adorama,16106.63,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Amazon,20311.95,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Walmart,18548.56,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Best Buy,19294.92,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Target,18557.89,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Costco,19424.0,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,eBay,18078.25,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Newegg,19728.32,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,B&H,19674.47,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Micro Center,20459.42,True
2024-03-06,1709683200,5,OnePlus Nord CE 2,All Electronics,Adorama,19538.46,False
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Amazon,10605.26,True
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Walmart,10609.41,False
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Best Buy,10498.89,False
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Target,11743.31,True
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Costco,11126.12,True
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,eBay,10949.43,True
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Newegg,11433.42,False
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,B&H,11220.32,True
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Micro Center,10298.35,False
2024-03-06,1709683200,6,Redmi 10 Power,All Electronics,Adorama,9897.29,False
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1288.52,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1349.52,False
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1367.32,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Target,1414.23,False
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1183.28,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1162.94,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1256.24,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1269.93,True
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1323.37,False
2024-03-06,1709683200,7,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1303.75,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Amazon,1554.44,False
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Walmart,1490.89,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Best Buy,1541.39,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Target,1673.07,False
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Costco,1636.04,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,eBay,1650.01,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Newegg,1589.88,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,B&H,1680.55,False
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Micro Center,1561.22,True
2024-03-06,1709683200,8,Apple 20W USB-C Power,All Electronics,Adorama,1684.77,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Amazon,1870.49,False
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Walmart,1791.48,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Best Buy,1730.1,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Target,1807.16,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Costco,1719.23,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,eBay,1887.64,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Newegg,1798.82,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,B&H,1706.19,False
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Micro Center,1799.14,True
2024-03-06,1709683200,9,Fire-Boltt Ninja Call Pro,All Electronics,Adorama,1729.44,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Amazon,15172.98,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Walmart,15471.8,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Best Buy,14943.9,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Target,16282.9,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Costco,14512.81,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,eBay,14952.69,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Newegg,16220.38,False
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,B&H,15693.62,True
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Micro Center,16084.62,False
2024-03-06,1709683200,10,Samsung Galaxy M33 5G,All Electronics,Adorama,15440.92,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Amazon,10487.66,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Walmart,9197.64,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Best Buy,9375.63,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Target,9397.77,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Costco,9643.07,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,eBay,10142.69,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Newegg,10177.13,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,B&H,9270.49,False
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Micro Center,9578.97,True
2024-03-06,1709683200,11,realme narzo 50A Prime,All Electronics,Adorama,9634.19,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Amazon,5709.9,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Walmart,5471.51,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Best Buy,5958.36,False
2024-03-06,1709683200,12,Redmi A1,All Electronics,Target,5354.73,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Costco,5499.78,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,eBay,5263.4,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Newegg,6191.61,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,B&H,5352.56,False
2024-03-06,1709683200,12,Redmi A1,All Electronics,Micro Center,5924.59,True
2024-03-06,1709683200,12,Redmi A1,All Electronics,Adorama,5782.66,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Amazon,21235.12,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Walmart,22231.47,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Best Buy,21918.72,False
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Target,21538.19,False
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Costco,21026.51,False
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,eBay,21255.5,False
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Newegg,21866.02,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,B&H,19626.28,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Micro Center,20785.86,True
2024-03-06,1709683200,13,OnePlus Nord CE 2,All Electronics,Adorama,22330.5,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Amazon,1276.26,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Walmart,1309.81,False
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Best Buy,1366.51,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Target,1277.16,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Costco,1261.01,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,eBay,1342.98,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Newegg,1307.06,False
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,B&H,1307.43,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Micro Center,1272.91,True
2024-03-06,1709683200,14,boAt Airdopes Atom 81,All Electronics,Adorama,1306.13,False
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Amazon,1230.7,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Walmart,1346.06,False
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Best Buy,1327.97,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Target,1342.92,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Costco,1271.46,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,eBay,1293.17,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Newegg,1337.61,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,B&H,1369.84,True
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Micro Center,1214.26,False
2024-03-06,1709683200,15,boAt Airdopes 141 Bluetooth,All Electronics,Adorama,1423.92,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Amazon,390.0,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Walmart,375.17,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Best Buy,429.15,False
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Target,378.85,False
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Costco,408.92,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,eBay,417.92,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Newegg,370.66,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,B&H,426.38,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Micro Center,386.35,True
2024-03-06,1709683200,16,boAt BassHeads 100 in-Ear,All Electronics,Adorama,356.55,False
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Amazon,1040.97,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Walmart,1049.67,False
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Best Buy,1054.26,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Target,1042.77,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Costco,1034.92,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,eBay,1013.36,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Newegg,1066.96,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,B&H,1127.92,True
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Micro Center,1117.85,False
2024-03-06,1709683200,17,boAt Rockerz 330 Bluetooth,All Electronics,Adorama,1133.43,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Amazon,95.02,False
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Walmart,94.49,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Best Buy,103.45,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Target,100.29,False
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Costco,102.73,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,eBay,103.04,False
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Newegg,98.97,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,B&H,101.77,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Micro Center,99.94,True
2024-03-06,1709683200,18,Lapster 5-in-1 Multi-Function Laptop,All Electronics,Adorama,96.66,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Amazon,1977.38,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Walmart,1896.19,False
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Best Buy,1835.99,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Target,1875.92,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Costco,1869.32,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,eBay,1987.69,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Newegg,1904.58,True
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,B&H,2080.62,False
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Micro Center,2088.62,False
2024-03-06,1709683200,19,boAt Wave Call Smart,All Electronics,Adorama,1981.84,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Amazon,1065.13,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Walmart,1129.09,False
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Best Buy,1179.2,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Target,1112.98,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Costco,1073.32,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,eBay,1109.74,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Newegg,1170.69,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,B&H,1108.55,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Micro Center,1126.47,True
2024-03-06,1709683200,20,boAt Airdopes 121v2 in-Ear,All Electronics,Adorama,1071.03,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Amazon,6343.58,False
2024-03-06,1709683200,21,Redmi A1,All Electronics,Walmart,6338.39,False
2024-03-06,1709683200,21,Redmi A1,All Electronics,Best Buy,5436.95,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Target,5876.07,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Costco,5943.69,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,eBay,6398.89,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Newegg,5337.29,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,B&H,5641.65,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Micro Center,6233.52,True
2024-03-06,1709683200,21,Redmi A1,All Electronics,Adorama,5690.34,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Amazon,7815.55,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Walmart,8299.45,False
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Best Buy,8999.06,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Target,8341.37,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Costco,8992.32,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,eBay,8892.48,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Newegg,8766.01,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,B&H,8699.92,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Micro Center,8763.11,True
2024-03-06,1709683200,22,Redmi 10A,All Electronics,Adorama,8515.51,False
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Amazon,47469.94,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Walmart,49017.09,False
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Best Buy,47246.9,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Target,45263.06,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Costco,42278.61,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,eBay,45244.33,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Newegg,43812.66,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,B&H,43309.44,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Micro Center,43912.3,True
2024-03-06,1709683200,23,OnePlus 11R 5G,All Electronics,Adorama,43860.04,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Amazon,29310.68,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Walmart,28584.36,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Best Buy,26988.59,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Target,28754.6,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Costco,30035.09,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,eBay,28464.05,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Newegg,29037.58,False
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,B&H,27583.09,False
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Micro Center,26993.52,True
2024-03-06,1709683200,24,OnePlus Nord 2T 5G,All Electronics,Adorama,30339.88,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Amazon,2895.32,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Walmart,2595.98,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Best Buy,2937.06,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Target,2964.09,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Costco,3071.7,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,eBay,2819.55,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Newegg,2810.1,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,B&H,3010.53,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Micro Center,2832.25,True
2024-03-06,1709683200,25,OnePlus Nord Buds True,All Electronics,Adorama,2652.61,False
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Amazon,30816.44,False
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Walmart,29278.3,True
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Best Buy,27910.4,True
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Target,27554.21,False
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Costco,29580.11,True
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,eBay,27753.99,True
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Newegg,28379.85,True
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,B&H,30725.41,False
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Micro Center,30371.95,False
2024-03-06,1709683200,26,OnePlus Nord 2T 5G,All Electronics,Adorama,26203.1,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Amazon,1594.81,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Walmart,1481.41,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Best Buy,1532.5,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Target,1567.39,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Costco,1408.0,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,eBay,1522.3,False
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Newegg,1437.19,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,B&H,1412.74,True
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Micro Center,1438.38,False
2024-03-06,1709683200,27,boAt Rockerz 255 Pro+,All Electronics,Adorama,1440.04,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Amazon,1381.34,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Walmart,1373.83,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Best Buy,1476.05,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Target,1623.97,False
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Costco,1383.03,False
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,eBay,1428.76,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Newegg,1464.28,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,B&H,1565.19,False
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Micro Center,1478.08,True
2024-03-06,1709683200,28,Hammer Ace 3.0 Bluetooth,All Electronics,Adorama,1455.5,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Amazon,16748.42,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Walmart,16294.98,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Best Buy,15032.41,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Target,14615.62,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Costco,16074.84,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,eBay,15124.79,False
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Newegg,15292.5,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,B&H,14807.45,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Micro Center,15228.21,True
2024-03-06,1709683200,29,iQOO Z6 Lite 5G,All Electronics,Adorama,16167.67,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Amazon,1902.42,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Walmart,2058.21,False
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Best Buy,2088.51,False
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Target,1907.88,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Costco,2031.01,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,eBay,1909.09,False
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Newegg,1963.26,False
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,B&H,1988.09,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Micro Center,2114.43,True
2024-03-06,1709683200,30,MI Power Bank 3i,All Electronics,Adorama,2022.81,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Amazon,11852.07,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Walmart,10373.98,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Best Buy,11242.38,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Target,10099.13,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Costco,10353.9,False
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,eBay,10962.79,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Newegg,11926.59,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,B&H,10651.05,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Micro Center,11458.12,True
2024-03-07,1709769600,1,Redmi 10 Power,All Electronics,Adorama,11031.05,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Amazon,20664.97,False
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Walmart,18084.79,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Best Buy,18636.23,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Target,19010.88,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Costco,20788.31,False
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,eBay,20049.64,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Newegg,19296.61,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,B&H,18423.84,False
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Micro Center,18157.28,True
2024-03-07,1709769600,2,OnePlus Nord CE 2,All Electronics,Adorama,19107.06,True
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Amazon,1888.04,True
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Walmart,2169.92,True
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Best Buy,1896.12,True
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Target,1979.89,False
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Costco,2049.06,True
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,eBay,1871.19,False
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,Newegg,2040.82,False
2024-03-07,1709769600,3,OnePlus Bullets Z2 Bluetooth,All Electronics,B&H,2020.43,True
